Date;Adj Close;Close;High;Low;Open;Volume
2016-03-24;6,669189929962158;6,669189929962158;6,685770034790039;6,662799835205078;6,6691999435424805;0
2016-03-25;6,675149917602539;6,675149917602539;6,682310104370117;6,66910982131958;6,676119804382324;0
2016-03-28;6,681379795074463;6,681379795074463;6,6834001541137695;6,645289897918701;6,6811699867248535;0
2016-03-29;6,654759883880615;6,654759883880615;6,673500061035156;6,6425299644470215;6,655139923095703;0
2016-03-30;6,601510047912598;6,601510047912598;6,603000164031982;6,556779861450195;6,600979804992676;0
2016-03-31;6,574699878692627;6,574699878692627;6,588699817657471;6,528299808502197;6,575200080871582;0
2016-04-01;6,548099994659424;6,548099994659424;6,569200038909912;6,513790130615234;6,547999858856201;0
2016-04-04;6,536900043487549;6,536900043487549;6,55564022064209;6,52439022064209;6,536300182342529;0
2016-04-05;6,534550189971924;6,534550189971924;6,563379764556885;6,523950099945068;6,53410005569458;0
2016-04-06;6,539460182189941;6,539460182189941;6,567800045013428;6,512899875640869;6,539249897003174;0
2016-04-07;6,526549816131592;6,526549816131592;6,5623297691345215;6,497399806976318;6,52754020690918;0
2016-04-08;6,543799877166748;6,543799877166748;6,555600166320801;6,5172200202941895;6,545440196990967;0
2016-04-11;6,524670124053955;6,524670124053955;6,541860103607178;6,5016398429870605;6,526000022888184;0
2016-04-12;6,521820068359375;6,521820068359375;6,557720184326172;6,492599964141846;6,5236101150512695;0
2016-04-13;6,53734016418457;6,53734016418457;6,601860046386719;6,533229827880859;6,538939952850342;0
2016-04-14;6,59827995300293;6,59827995300293;6,623760223388672;6,58991003036499;6,598509788513184;0
2016-04-15;6,6016998291015625;6,6016998291015625;6,615620136260986;6,57588005065918;6,6036601066589355;0
2016-04-18;6,58620023727417;6,58620023727417;6,599899768829346;6,567170143127441;6,585410118103027;0
2016-04-19;6,580840110778809;6,580840110778809;6,583799839019775;6,537499904632568;6,580949783325195;0
2016-04-20;6,551340103149414;6,551340103149414;6,572879791259766;6,5370001792907715;6,551340103149414;0
2016-04-21;6,582240104675293;6,582240104675293;6,598979949951172;6,532299995422363;6,581860065460205;0
2016-04-22;6,589560031890869;6,589560031890869;6,620800018310547;6,579730033874512;6,590290069580078;0
2016-04-25;6,622970104217529;6,622970104217529;6,628699779510498;6,598659992218018;6,623899936676025;0
2016-04-26;6,603899955749512;6,603899955749512;6,610599994659424;6,563029766082764;6,603919982910156;0
2016-04-27;6,588200092315674;6,588200092315674;6,589600086212158;6,565100193023682;6,587240219116211;0
2016-04-28;6,569439888000488;6,569439888000488;6,587230205535889;6,547900199890137;6,571090221405029;0
2016-04-29;6,553520202636719;6,553520202636719;6,553299903869629;6,495110034942627;6,553299903869629;0
2016-05-02;6,491650104522705;6,491650104522705;6,5001301765441895;6,457670211791992;6,493020057678223;0
2016-05-03;6,455550193786621;6,455550193786621;6,468440055847168;6,4062700271606445;6,456570148468018;0
2016-05-04;6,4688401222229;6,4688401222229;6,486820220947266;6,454599857330322;6,468550205230713;0
2016-05-05;6,473450183868408;6,473450183868408;6,532060146331787;6,471650123596191;6,473289966583252;0
2016-05-06;6,523550033569336;6,523550033569336;6,530200004577637;6,482629776000977;6,5254998207092285;0
2016-05-09;6,530250072479248;6,530250072479248;6,538280010223389;6,5134501457214355;6,5325798988342285;0
2016-05-10;6,533269882202148;6,533269882202148;6,549230098724365;6,520899772644043;6,533780097961426;0
2016-05-11;6,540830135345459;6,540830135345459;6,541940212249756;6,500979900360107;6,540890216827393;0
2016-05-12;6,511899948120117;6,511899948120117;6,538519859313965;6,509180068969727;6,5121002197265625;0
2016-05-13;6,5400800704956055;6,5400800704956055;6,591869831085205;6,537650108337402;6,5411200523376465;0
2016-05-16;6,572329998016357;6,572329998016357;6,580269813537598;6,557950019836426;6,571209907531738;0
2016-05-17;6,57397985458374;6,57397985458374;6,580880165100098;6,555779933929443;6,572919845581055;0
2016-05-18;6,573740005493164;6,573740005493164;6,607240200042725;6,5723700523376465;6,5744500160217285;0
2016-05-19;6,626659870147705;6,626659870147705;6,650859832763672;6,622300148010254;6,626510143280029;0
2016-05-20;6,636040210723877;6,636040210723877;6,640480041503906;6,618579864501953;6,637460231781006;0
2016-05-23;6,626269817352295;6,626269817352295;6,646480083465576;6,613739967346191;6,627240180969238;0
2016-05-24;6,631249904632568;6,631249904632568;6,672639846801758;6,624770164489746;6,630720138549805;0
2016-05-25;6,676770210266113;6,676770210266113;6,680789947509766;6,660429954528809;6,677539825439453;0
2016-05-26;6,665599822998047;6,665599822998047;6,665890216827393;6,631010055541992;6,665800094604492;0
2016-05-27;6,64424991607666;6,64424991607666;6,683589935302734;6,639279842376709;6,642849922180176;0
2016-05-30;6,693049907684326;6,693049907684326;6,700160026550293;6,672379970550537;6,694089889526367;0
2016-05-31;6,6699700355529785;6,6699700355529785;6,686379909515381;6,656519889831543;6,671249866485596;0
2016-06-01;6,679599761962891;6,679599761962891;6,690800189971924;6,6502299308776855;6,679800033569336;0
2016-06-02;6,648449897766113;6,648449897766113;6,671889781951904;6,63060998916626;6,646900177001953;0
2016-06-03;6,670169830322266;6,670169830322266;6,677989959716797;6,555300235748291;6,670740127563477;0
2016-06-06;6,555600166320801;6,555600166320801;6,563129901885986;6,540209770202637;6,5549798011779785;0
2016-06-07;6,544710159301758;6,544710159301758;6,558030128479004;6,534709930419922;6,543749809265137;0
2016-06-08;6,546800136566162;6,546800136566162;6,548279762268066;6,51669979095459;6,547299861907959;0
2016-06-09;6,5187602043151855;6,5187602043151855;6,575540065765381;6,513040065765381;6,520840167999268;0
2016-06-10;6,571770191192627;6,571770191192627;6,594840049743652;6,567249774932861;6,573229789733887;0
2016-06-13;6,615749835968018;6,615749835968018;6,6194000244140625;6,5784101486206055;6,615799903869629;0
2016-06-14;6,5858001708984375;6,5858001708984375;6,643909931182861;6,580120086669922;6,587180137634277;0
2016-06-15;6,631269931793213;6,631269931793213;6,643420219421387;6,608369827270508;6,63129997253418;0
2016-06-16;6,60113000869751;6,60113000869751;6,679409980773926;6,582369804382324;6,601230144500732;0
2016-06-17;6,604549884796143;6,604549884796143;6,623439788818359;6,582399845123291;6,598219871520996;0
2016-06-20;6,553959846496582;6,553959846496582;6,575940132141113;6,532090187072754;6,5511298179626465;0
2016-06-21;6,566979885101318;6,566979885101318;6,613029956817627;6,551400184631348;6,5671000480651855;0
2016-06-22;6,609670162200928;6,609670162200928;6,616779804229736;6,562079906463623;6,608950138092041;0
2016-06-23;6,566420078277588;6,566420078277588;6,571579933166504;6,51501989364624;6,565529823303223;0
2016-06-24;6,571020126342773;6,571020126342773;6,8129401206970215;6,5660400390625;6,568640232086182;0
2016-06-27;6,73445987701416;6,73445987701416;6,7781500816345215;6,710999965667725;6,73576021194458;0
2016-06-28;6,752359867095947;6,752359867095947;6,753799915313721;6,695789813995361;6,751490116119385;0
2016-06-29;6,715590000152588;6,715590000152588;6,730050086975098;6,685070037841797;6,713759899139404;0
2016-06-30;6,686079978942871;6,686079978942871;6,730810165405273;6,668570041656494;6,686759948730469;0
2016-07-01;6,696360111236572;6,696360111236572;6,717390060424805;6,661940097808838;6,697199821472168;0
2016-07-04;6,686620235443115;6,686620235443115;6,704309940338135;6,674139976501465;6,685569763183594;0
2016-07-05;6,674950122833252;6,674950122833252;6,718110084533691;6,656260013580322;6,674009799957275;0
2016-07-06;6,725560188293457;6,725560188293457;6,742469787597656;6,710750102996826;6,724440097808838;0
2016-07-07;6,703939914703369;6,703939914703369;6,7288498878479;6,698770046234131;6,704239845275879;0
2016-07-08;6,72367000579834;6,72367000579834;6,757719993591309;6,701010227203369;6,72445011138916;0
2016-07-11;6,735099792480469;6,735099792480469;6,750720024108887;6,717120170593262;6,734670162200928;0
2016-07-12;6,7257399559021;6,7257399559021;6,727910041809082;6,685629844665527;6,724629878997803;0
2016-07-13;6,726600170135498;6,726600170135498;6,735439777374268;6,689229965209961;6,726049900054932;0
2016-07-14;6,70290994644165;6,70290994644165;6,705019950866699;6,661029815673828;6,7035298347473145;0
2016-07-15;6,696919918060303;6,696919918060303;6,72613000869751;6,671080112457275;6,696619987487793;0
2016-07-18;6,729790210723877;6,729790210723877;6,73868989944458;6,710989952087402;6,727970123291016;0
